Row Labels,Session_Length,Max_Page_Reached,Price_Count,Price_Variance,High_Intent,,,,,,,,,
8252,4,1,4,144,0,,,,,,,,,
8253,9,1,9,106.25,0,,,,,,,,,
8254,3,4,3,58.33333333,0,,,,,,,,,
8255,3,1,3,217,0,,,,,,,,,
8256,4,3,4,54.33333333,0,,,,,,,,,
8257,2,2,2,288,0,,,,,,,,,
8258,3,3,3,8.333333333,0,,,,,,,,,
8259,2,1,2,0,0,,,,,,,,,
8260,1,1,1,0,0,,,,,,,,,
8261,6,1,6,280.8,0,,,,,,,,,
8262,3,2,3,8.333333333,0,,,,,,,,,
8263,4,1,4,817,0,,,,,,,,,
8264,16,3,16,174.7625,0,,,,,,,,,
8265,15,3,15,153.9238095,0,,,,,,,,,
8266,3,3,3,50.33333333,0,,,,,,,,,
8267,3,1,3,240.3333333,0,,,,,,,,,
8268,3,2,3,120.3333333,0,,,,,,,,,
8269,3,3,3,108.3333333,0,,,,,,,,,
8270,3,1,3,290.3333333,0,,,,,,,,,
8271,1,1,1,0,0,,,,,,,,,
8272,2,2,2,112.5,0,,,,,,,,,
8273,16,5,16,109.7625,0,,,,,,,,,
8274,9,2,9,93.44444444,0,,,,,,,,,
8275,35,3,35,131.7731092,0,,,,,,,,,
8276,8,3,8,163.6964286,0,,,,,,,,,
8277,1,1,1,0,0,,,,,,,,,
8278,1,1,1,0,0,,,,,,,,,
8279,41,5,41,111.445122,0,,,,,,,,,
8280,11,5,11,172.4,0,,,,,,,,,
8281,2,2,2,98,0,,,,,,,,,
8282,19,3,19,206.8947368,0,,,,,,,,,
8283,2,1,2,288,0,,,,,,,,,
8284,1,1,1,0,0,,,,,,,,,
8285,3,1,3,27,0,,,,,,,,,
8286,18,4,18,92.26143791,0,,,,,,,,,
8287,1,1,1,0,0,,,,,,,,,
8288,4,3,4,8.333333333,0,,,,,,,,,
8289,4,4,4,293.6666667,0,,,,,,,,,
8290,1,4,1,0,1,,,,,,,,,
8291,2,3,2,180.5,0,,,,,,,,,
8292,15,1,15,159.4952381,0,,,,,,,,,
8293,2,1,2,0,0,,,,,,,,,
8294,2,1,2,12.5,0,,,,,,,,,
8295,2,1,2,98,0,,,,,,,,,
8296,2,3,2,12.5,0,,,,,,,,,
8297,4,2,4,94.91666667,0,,,,,,,,,
8298,2,3,2,0,1,,,,,,,,,
8299,2,3,2,50,0,,,,,,,,,
8300,7,3,7,177.1428571,0,,,,,,,,,
8301,4,2,4,15.33333333,0,,,,,,,,,
8302,4,2,4,6.25,0,,,,,,,,,
8303,1,1,1,0,0,,,,,,,,,
8304,1,1,1,0,0,,,,,,,,,
8305,20,3,20,137.0394737,0,,,,,,,,,
8306,25,5,25,191.11,0,,,,,,,,,
8307,3,1,3,8.333333333,0,,,,,,,,,
8308,1,1,1,0,0,,,,,,,,,
8309,3,1,3,75,0,,,,,,,,,
8310,2,2,2,112.5,0,,,,,,,,,
8311,7,2,7,73.47619048,0,,,,,,,,,
8312,1,1,1,0,0,,,,,,,,,
8313,1,1,1,0,0,,,,,,,,,
8314,2,1,2,420.5,0,,,,,,,,,
8315,2,4,2,0,1,,,,,,,,,
8316,5,2,5,144.8,0,,,,,,,,,
8317,1,1,1,0,0,,,,,,,,,
8318,1,1,1,0,0,,,,,,,,,
8319,3,2,3,108.3333333,0,,,,,,,,,
8320,1,1,1,0,0,,,,,,,,,
8321,14,5,14,41.20879121,0,,,,,,,,,
8322,20,4,20,41.67368421,0,,,,,,,,,
8323,2,1,2,0,0,,,,,,,,,
8324,1,1,1,0,0,,,,,,,,,
8325,1,1,1,0,0,,,,,,,,,
8326,17,3,17,35.84558824,0,,,,,,,,,
8327,5,2,5,57.5,0,,,,,,,,,
8328,4,4,4,238.25,0,,,,,,,,,
8329,13,3,13,214.3974359,0,,,,,,,,,
8330,7,1,7,78.57142857,0,,,,,,,,,
8331,6,2,6,48.16666667,0,,,,,,,,,
8332,2,4,2,50,0,,,,,,,,,
8333,17,1,17,102.9044118,0,,,,,,,,,
8334,2,3,2,12.5,0,,,,,,,,,
8335,1,2,1,0,1,,,,,,,,,
8336,6,2,6,75.76666667,0,,,,,,,,,
8337,30,5,30,192.1850575,0,,,,,,,,,
8338,4,2,4,22.91666667,0,,,,,,,,,
8339,1,1,1,0,0,,,,,,,,,
8340,1,1,1,0,0,,,,,,,,,
8341,1,2,1,0,1,,,,,,,,,
8342,3,1,3,33.33333333,0,,,,,,,,,
8343,9,3,9,125.1111111,0,,,,,,,,,
8344,23,4,23,111.2371542,0,,,,,,,,,
8345,1,2,1,0,1,,,,,,,,,
8346,11,3,11,215.8545455,0,,,,,,,,,
8347,6,3,6,154,0,,,,,,,,,
8348,1,4,1,0,1,,,,,,,,,
8349,14,3,14,127.8241758,0,,,,,,,,,
8350,1,1,1,0,0,,,,,,,,,
8351,2,2,2,0,1,,,,,,,,,
8352,3,3,3,240.3333333,0,,,,,,,,,
8353,36,3,36,122.8277778,0,,,,,,,,,
8354,17,4,17,95.02941176,0,,,,,,,,,
8355,1,4,1,0,1,,,,,,,,,
8356,36,5,36,161.5325397,0,,,,,,,,,
8357,1,1,1,0,0,,,,,,,,,
8358,2,1,2,0,0,,,,,,,,,
8359,49,5,49,88.45833333,0,,,,,,,,,
8360,8,3,8,91.55357143,0,,,,,,,,,
8361,3,2,3,120.3333333,0,,,,,,,,,
8362,1,3,1,0,1,,,,,,,,,
8363,7,4,7,121.9047619,0,,,,,,,,,
8364,10,3,10,123.8777778,0,,,,,,,,,
8365,6,2,6,149.8666667,0,,,,,,,,,
8366,3,3,3,133.3333333,0,,,,,,,,,
8367,3,2,3,25,0,,,,,,,,,
8368,12,4,12,84.75,0,,,,,,,,,
8369,1,1,1,0,0,,,,,,,,,
8370,1,1,1,0,0,,,,,,,,,
8371,1,1,1,0,0,,,,,,,,,
8372,1,1,1,0,0,,,,,,,,,
8373,1,1,1,0,0,,,,,,,,,
8374,1,1,1,0,0,,,,,,,,,
8375,1,2,1,0,1,,,,,,,,,
8376,2,1,2,12.5,0,,,,,,,,,
8377,9,4,9,137.6111111,0,,,,,,,,,
8378,4,2,4,16.66666667,0,,,,,,,,,
8379,11,4,11,149.2181818,0,,,,,,,,,
8380,4,3,4,113.6666667,0,,,,,,,,,
8381,1,1,1,0,0,,,,,,,,,
8382,19,2,19,189.9883041,0,,,,,,,,,
8383,14,4,14,338.9945055,0,,,,,,,,,
8384,8,4,8,143.125,0,,,,,,,,,
8385,3,2,3,240.3333333,0,,,,,,,,,
8386,1,2,1,0,1,,,,,,,,,
8387,4,3,4,211,0,,,,,,,,,
8388,16,4,16,139.3333333,0,,,,,,,,,
8389,1,1,1,0,0,,,,,,,,,
8390,1,3,1,0,1,,,,,,,,,
8391,3,3,3,25,0,,,,,,,,,
8392,2,2,2,112.5,0,,,,,,,,,
8393,3,2,3,280.3333333,0,,,,,,,,,
8394,3,3,3,76.33333333,0,,,,,,,,,
8395,16,4,16,108.25,0,,,,,,,,,
8396,2,3,2,578,0,,,,,,,,,
8397,2,2,2,50,0,,,,,,,,,
8398,29,3,29,99.74384236,0,,,,,,,,,
8399,1,2,1,0,1,,,,,,,,,
8400,4,3,4,8.333333333,0,,,,,,,,,
8401,11,3,11,170.4545455,0,,,,,,,,,
8402,2,2,2,12.5,0,,,,,,,,,
8403,2,1,2,0,0,,,,,,,,,
8404,11,3,11,281.4909091,0,,,,,,,,,
8405,1,1,1,0,0,,,,,,,,,
8406,6,3,6,86.96666667,0,,,,,,,,,
8407,8,3,8,135.1428571,0,,,,,,,,,
8408,1,2,1,0,1,,,,,,,,,
8409,1,3,1,0,1,,,,,,,,,
8410,4,3,4,160.6666667,0,,,,,,,,,
8411,33,3,33,158.0473485,0,,,,,,,,,
8412,8,2,8,97.14285714,0,,,,,,,,,
8413,16,5,16,130.7833333,0,,,,,,,,,
8414,7,2,7,145.2380952,0,,,,,,,,,
8415,5,3,5,141.8,0,,,,,,,,,
8416,4,2,4,25,0,,,,,,,,,
8417,5,3,5,43.2,0,,,,,,,,,
8418,8,3,8,80.85714286,0,,,,,,,,,
8419,6,1,6,100.1666667,0,,,,,,,,,
8420,3,1,3,27,0,,,,,,,,,
8421,2,1,2,50,0,,,,,,,,,
8422,13,4,13,111.5,0,,,,,,,,,
8423,5,2,5,111.2,0,,,,,,,,,
8424,2,2,2,12.5,0,,,,,,,,,
8425,3,1,3,305.3333333,0,,,,,,,,,
8426,2,1,2,50,0,,,,,,,,,
8427,4,1,4,83.33333333,0,,,,,,,,,
8428,4,1,4,16.66666667,0,,,,,,,,,
8429,5,3,5,144.7,0,,,,,,,,,
8430,3,2,3,8.333333333,0,,,,,,,,,
8431,42,4,42,221.4245064,0,,,,,,,,,
8432,1,1,1,0,0,,,,,,,,,
8433,21,3,21,85.89047619,0,,,,,,,,,
8434,8,3,8,126.4107143,0,,,,,,,,,
8435,2,2,2,12.5,0,,,,,,,,,
8436,31,5,31,138.311828,0,,,,,,,,,
8437,1,1,1,0,0,,,,,,,,,
8438,2,3,2,0,1,,,,,,,,,
8439,1,2,1,0,1,,,,,,,,,
8440,2,3,2,144.5,0,,,,,,,,,
8441,1,1,1,0,0,,,,,,,,,
8442,1,1,1,0,0,,,,,,,,,
8443,22,4,22,116.5281385,0,,,,,,,,,
8444,2,1,2,50,0,,,,,,,,,
8445,13,3,13,198.3974359,0,,,,,,,,,
8446,2,3,2,0,1,,,,,,,,,
8447,1,1,1,0,0,,,,,,,,,
8448,14,5,14,122.3791209,0,,,,,,,,,
8449,8,2,8,118.7857143,0,,,,,,,,,
8450,1,1,1,0,0,,,,,,,,,
8451,1,1,1,0,0,,,,,,,,,
8452,1,1,1,0,0,,,,,,,,,
8453,4,5,4,177.5833333,0,,,,,,,,,
8454,3,3,3,93,0,,,,,,,,,
8455,3,1,3,147,0,,,,,,,,,
8456,6,1,6,82.16666667,0,,,,,,,,,
8457,7,1,7,90.61904762,0,,,,,,,,,
8458,1,1,1,0,0,,,,,,,,,
8459,1,1,1,0,0,,,,,,,,,
8460,8,3,8,126.5535714,0,,,,,,,,,
8461,10,1,10,192.9333333,0,,,,,,,,,
8462,10,2,10,224.9444444,0,,,,,,,,,
8463,16,4,16,89.45,0,,,,,,,,,
8464,5,3,5,197.2,0,,,,,,,,,
8465,1,1,1,0,0,,,,,,,,,
8466,4,1,4,122.9166667,0,,,,,,,,,
8467,1,1,1,0,0,,,,,,,,,
8468,4,1,4,16.66666667,0,,,,,,,,,
8469,3,2,3,8.333333333,0,,,,,,,,,
8470,3,2,3,217,0,,,,,,,,,
8471,5,2,5,70,0,,,,,,,,,
8472,5,3,5,127.7,0,,,,,,,,,
8473,10,4,10,194.9333333,0,,,,,,,,,
8474,5,3,5,62.5,0,,,,,,,,,
8475,12,2,12,81.81818182,0,,,,,,,,,
8476,1,1,1,0,0,,,,,,,,,
8477,15,4,15,172.1428571,0,,,,,,,,,
8478,4,1,4,129,0,,,,,,,,,
8479,11,4,11,62.4,0,,,,,,,,,
8480,36,5,36,118.9428571,0,,,,,,,,,
8481,3,1,3,453,0,,,,,,,,,
8482,3,1,3,97,0,,,,,,,,,
8483,5,1,5,176.3,0,,,,,,,,,
8484,3,1,3,75,0,,,,,,,,,
8485,5,1,5,132.3,0,,,,,,,,,
8486,1,1,1,0,0,,,,,,,,,
8487,14,3,14,44.64285714,0,,,,,,,,,
8488,1,1,1,0,0,,,,,,,,,
8489,3,2,3,33.33333333,0,,,,,,,,,
8490,3,1,3,337,0,,,,,,,,,
8491,5,5,5,67.5,0,,,,,,,,,
8492,8,3,8,208.6964286,0,,,,,,,,,
8493,4,2,4,0,1,,,,,,,,,
8494,3,3,3,33.33333333,0,,,,,,,,,
8495,27,4,27,59.33333333,0,,,,,,,,,
8496,1,1,1,0,0,,,,,,,,,
8497,1,1,1,0,0,,,,,,,,,
8498,1,1,1,0,0,,,,,,,,,
8499,1,1,1,0,0,,,,,,,,,
8500,1,1,1,0,0,,,,,,,,,
8501,6,3,6,152.1666667,0,,,,,,,,,
8502,11,4,11,201.4545455,0,,,,,,,,,
8503,13,1,13,96.74358974,0,,,,,,,,,
8504,4,2,4,97.33333333,0,,,,,,,,,
8505,4,3,4,85.58333333,0,,,,,,,,,
8506,1,3,1,0,1,,,,,,,,,
8507,2,2,2,12.5,0,,,,,,,,,
8508,1,1,1,0,0,,,,,,,,,
8509,2,2,2,0,1,,,,,,,,,
8510,2,1,2,968,0,,,,,,,,,
8511,11,4,11,74.09090909,0,,,,,,,,,
8512,57,4,57,180.9567669,0,,,,,,,,,
8513,23,4,23,160.1501976,0,,,,,,,,,
8514,1,3,1,0,1,,,,,,,,,
8515,5,2,5,185.3,0,,,,,,,,,
8516,8,3,8,87.83928571,0,,,,,,,,,
8517,7,3,7,170.2380952,0,,,,,,,,,
8518,1,2,1,0,1,,,,,,,,,
8519,1,1,1,0,0,,,,,,,,,
8520,3,1,3,8.333333333,0,,,,,,,,,
8521,13,4,13,128.474359,0,,,,,,,,,
8522,5,4,5,108.2,0,,,,,,,,,
8523,5,2,5,108.7,0,,,,,,,,,
8524,4,3,4,412.25,0,,,,,,,,,
8525,22,3,22,268.3571429,0,,,,,,,,,
8526,10,2,10,152.7666667,0,,,,,,,,,
8527,1,2,1,0,1,,,,,,,,,
8528,6,1,6,70.66666667,0,,,,,,,,,
8529,24,4,24,120.0869565,0,,,,,,,,,
8530,10,2,10,119.3444444,0,,,,,,,,,
8531,2,4,2,0,1,,,,,,,,,
8532,2,2,2,200,0,,,,,,,,,
8533,2,2,2,420.5,0,,,,,,,,,
8534,13,4,13,110.2692308,0,,,,,,,,,
8535,4,4,4,194,0,,,,,,,,,
8536,15,1,15,98.0952381,0,,,,,,,,,
8537,1,2,1,0,1,,,,,,,,,
8538,9,3,9,107.6111111,0,,,,,,,,,
8539,7,3,7,172.9047619,0,,,,,,,,,
8540,3,2,3,212.3333333,0,,,,,,,,,
8541,2,1,2,420.5,0,,,,,,,,,
8542,4,5,4,16.66666667,0,,,,,,,,,
8543,4,1,4,210.25,0,,,,,,,,,
8544,6,2,6,68.26666667,0,,,,,,,,,
8545,5,2,5,111.2,0,,,,,,,,,
8546,2,1,2,50,0,,,,,,,,,
8547,9,3,9,180.75,0,,,,,,,,,
8548,7,2,7,198.1428571,0,,,,,,,,,
8549,2,2,2,0,1,,,,,,,,,
8550,4,2,4,16.66666667,0,,,,,,,,,
8551,1,1,1,0,0,,,,,,,,,
8552,21,4,21,105.5333333,0,,,,,,,,,
8553,1,1,1,0,0,,,,,,,,,
8554,1,1,1,0,0,,,,,,,,,
8555,2,1,2,12.5,0,,,,,,,,,
8556,16,5,16,36.91666667,0,,,,,,,,,
8557,8,3,8,131.6428571,0,,,,,,,,,
8558,44,4,44,113.2193446,0,,,,,,,,,
8559,3,1,3,33.33333333,0,,,,,,,,,
8560,5,3,5,109.7,0,,,,,,,,,
8561,2,1,2,0,0,,,,,,,,,
8562,4,2,4,50,0,,,,,,,,,
8563,1,1,1,0,0,,,,,,,,,
8564,7,4,7,7.142857143,0,,,,,,,,,
8565,6,2,6,126.6666667,0,,,,,,,,,
8566,1,1,1,0,0,,,,,,,,,
8567,18,4,18,96.38235294,0,,,,,,,,,
8568,1,1,1,0,0,,,,,,,,,
8569,24,2,24,129.1576087,0,,,,,,,,,
8570,11,2,11,190.0727273,0,,,,,,,,,
8571,7,2,7,83.61904762,0,,,,,,,,,
8572,3,1,3,292,0,,,,,,,,,
8573,4,3,4,8.333333333,0,,,,,,,,,
8574,3,1,3,8.333333333,0,,,,,,,,,
8575,3,1,3,385.3333333,0,,,,,,,,,
8576,1,1,1,0,0,,,,,,,,,
8577,11,4,11,150.8909091,0,,,,,,,,,
8578,2,2,2,242,0,,,,,,,,,
8579,1,3,1,0,1,,,,,,,,,
8580,3,1,3,33.33333333,0,,,,,,,,,
8581,8,3,8,78.125,0,,,,,,,,,
8582,18,2,18,108.1045752,0,,,,,,,,,
8583,2,3,2,420.5,0,,,,,,,,,
8584,3,2,3,97,0,,,,,,,,,
8585,8,3,8,74.26785714,0,,,,,,,,,
8586,15,3,15,249.5238095,0,,,,,,,,,
8587,7,3,7,432.8095238,0,,,,,,,,,
8588,3,2,3,120.3333333,0,,,,,,,,,
8589,6,3,6,138.2666667,0,,,,,,,,,
8590,7,2,7,97.47619048,0,,,,,,,,,
8591,2,3,2,480.5,0,,,,,,,,,
8592,3,2,3,337,0,,,,,,,,,
8593,4,3,4,109.3333333,0,,,,,,,,,
8594,7,2,7,177.9047619,0,,,,,,,,,
8595,1,2,1,0,1,,,,,,,,,
8596,1,1,1,0,0,,,,,,,,,
8597,6,2,6,29.46666667,0,,,,,,,,,
8598,8,3,8,161.2678571,0,,,,,,,,,
8599,11,3,11,114,0,,,,,,,,,
8600,2,1,2,288,0,,,,,,,,,
8601,5,4,5,32.5,0,,,,,,,,,
8602,1,1,1,0,0,,,,,,,,,
8603,4,4,4,200.3333333,0,,,,,,,,,
8604,5,1,5,90.3,0,,,,,,,,,
8605,18,3,18,166.2614379,0,,,,,,,,,
8606,17,3,17,138.2352941,0,,,,,,,,,
8607,3,1,3,120.3333333,0,,,,,,,,,
8608,15,4,15,208.2095238,0,,,,,,,,,
8609,2,2,2,288,0,,,,,,,,,
8610,2,2,2,0,1,,,,,,,,,
8611,1,1,1,0,0,,,,,,,,,
8612,1,1,1,0,0,,,,,,,,,
8613,13,3,13,163.4358974,0,,,,,,,,,
8614,7,2,7,289.5714286,0,,,,,,,,,
8615,2,1,2,12.5,0,,,,,,,,,
8616,6,2,6,162.9666667,0,,,,,,,,,
8617,5,4,5,57.5,0,,,,,,,,,
8618,7,2,7,88.33333333,0,,,,,,,,,
8619,2,1,2,0,0,,,,,,,,,
8620,12,5,12,136.5681818,0,,,,,,,,,
8621,11,2,11,125.3636364,0,,,,,,,,,
8622,1,1,1,0,0,,,,,,,,,
8623,2,3,2,0,1,,,,,,,,,
8624,2,2,2,0,1,,,,,,,,,
8625,2,2,2,12.5,0,,,,,,,,,
8626,1,1,1,0,0,,,,,,,,,
8627,14,5,14,66.07142857,0,,,,,,,,,
8628,3,1,3,52,0,,,,,,,,,
8629,52,5,52,139.0690045,0,,,,,,,,,
8630,6,2,6,162.9666667,0,,,,,,,,,
8631,8,2,8,105.4285714,0,,,,,,,,,
8632,1,2,1,0,1,,,,,,,,,
8633,10,5,10,84.54444444,0,,,,,,,,,
8634,2,3,2,0,1,,,,,,,,,
8635,4,3,4,128.25,0,,,,,,,,,
8636,4,3,4,230.3333333,0,,,,,,,,,
8637,9,5,9,257.2777778,0,,,,,,,,,
8638,2,1,2,12.5,0,,,,,,,,,
8639,29,3,29,157.4729064,0,,,,,,,,,
8640,1,1,1,0,0,,,,,,,,,
8641,10,3,10,152.1777778,0,,,,,,,,,
8642,5,1,5,120.8,0,,,,,,,,,
8643,1,2,1,0,1,,,,,,,,,
8644,1,1,1,0,0,,,,,,,,,
8645,1,1,1,0,0,,,,,,,,,
8646,1,1,1,0,0,,,,,,,,,
8647,1,1,1,0,0,,,,,,,,,
8648,1,1,1,0,0,,,,,,,,,
8649,2,1,2,312.5,0,,,,,,,,,
8650,1,3,1,0,1,,,,,,,,,
8651,7,3,7,85.95238095,0,,,,,,,,,
8652,2,1,2,40.5,0,,,,,,,,,
8653,18,2,18,176.5261438,0,,,,,,,,,
8654,1,1,1,0,0,,,,,,,,,
8655,7,2,7,103.1428571,0,,,,,,,,,
8656,1,2,1,0,1,,,,,,,,,
8657,8,2,8,110.5714286,0,,,,,,,,,
8658,1,1,1,0,0,,,,,,,,,
8659,1,2,1,0,1,,,,,,,,,
8660,56,3,56,131.012987,0,,,,,,,,,
8661,1,2,1,0,1,,,,,,,,,
8662,2,1,2,288,0,,,,,,,,,
8663,62,4,62,207.2324167,0,,,,,,,,,
8664,5,1,5,228.3,0,,,,,,,,,
8665,5,4,5,181.5,0,,,,,,,,,
8666,6,1,6,472.3,0,,,,,,,,,
8667,8,3,8,234.2142857,0,,,,,,,,,
8668,6,3,6,189.7666667,0,,,,,,,,,
8669,17,1,17,83.38970588,0,,,,,,,,,
8670,3,1,3,160.3333333,0,,,,,,,,,
8671,4,1,4,100,0,,,,,,,,,
8672,6,2,6,182.8,0,,,,,,,,,
8673,39,3,39,113.6774629,0,,,,,,,,,
8674,1,1,1,0,0,,,,,,,,,
8675,7,4,7,176.4761905,0,,,,,,,,,
8676,6,3,6,193.7666667,0,,,,,,,,,
8677,21,1,21,125.8333333,0,,,,,,,,,
8678,5,2,5,146.7,0,,,,,,,,,
8679,2,2,2,0,1,,,,,,,,,
8680,11,2,11,278.4545455,0,,,,,,,,,
8681,5,2,5,155,0,,,,,,,,,
8682,4,3,4,196.9166667,0,,,,,,,,,
8683,4,3,4,0,1,,,,,,,,,
8684,3,2,3,0,1,,,,,,,,,
8685,3,1,3,52,0,,,,,,,,,
8686,1,3,1,0,1,,,,,,,,,
8687,4,2,4,186.9166667,0,,,,,,,,,
8688,4,1,4,162,0,,,,,,,,,
8689,4,3,4,210.6666667,0,,,,,,,,,
8690,5,1,5,57.7,0,,,,,,,,,
8691,3,3,3,121.3333333,0,,,,,,,,,
8692,5,1,5,298.8,0,,,,,,,,,
8693,6,2,6,34.16666667,0,,,,,,,,,
8694,8,3,8,293.9821429,0,,,,,,,,,
8695,1,2,1,0,1,,,,,,,,,
8696,1,4,1,0,1,,,,,,,,,
8697,2,3,2,288,0,,,,,,,,,
8698,1,3,1,0,1,,,,,,,,,
8699,1,1,1,0,0,,,,,,,,,
8700,1,3,1,0,1,,,,,,,,,
8701,4,1,4,33.33333333,0,,,,,,,,,
8702,14,1,14,252.989011,0,,,,,,,,,
8703,4,3,4,106.25,0,,,,,,,,,
8704,30,4,30,213.4988506,0,,,,,,,,,
8705,24,3,24,150.1721014,0,,,,,,,,,
8706,3,1,3,0,0,,,,,,,,,
8707,8,2,8,92.41071429,0,,,,,,,,,
8708,41,4,41,119.5121951,0,,,,,,,,,
8709,2,2,2,50,0,,,,,,,,,
8710,14,3,14,236.7087912,0,,,,,,,,,
8711,5,1,5,67.5,0,,,,,,,,,
8712,11,3,11,156.2181818,0,,,,,,,,,
8713,4,2,4,120.3333333,0,,,,,,,,,
8714,2,1,2,0,0,,,,,,,,,
8715,4,4,4,274,0,,,,,,,,,
8716,4,3,4,380,0,,,,,,,,,
8717,7,3,7,142.6190476,0,,,,,,,,,
8718,1,1,1,0,0,,,,,,,,,
8719,6,4,6,204.3,0,,,,,,,,,
8720,6,2,6,80.66666667,0,,,,,,,,,
8721,1,4,1,0,1,,,,,,,,,
8722,26,1,26,87.84615385,0,,,,,,,,,
8723,12,3,12,175.5454545,0,,,,,,,,,
8724,6,1,6,36.66666667,0,,,,,,,,,
8725,15,3,15,66.55238095,0,,,,,,,,,
8726,11,3,11,138.8545455,0,,,,,,,,,
8727,2,4,2,12.5,0,,,,,,,,,
8728,1,1,1,0,0,,,,,,,,,
8729,9,2,9,284.0277778,0,,,,,,,,,
8730,3,1,3,417,0,,,,,,,,,
8731,5,2,5,5,0,,,,,,,,,
8732,4,1,4,0,0,,,,,,,,,
8733,3,3,3,25,0,,,,,,,,,
8734,8,4,8,140.9821429,0,,,,,,,,,
8735,1,1,1,0,0,,,,,,,,,
8736,1,2,1,0,1,,,,,,,,,
8737,16,3,16,141.4291667,0,,,,,,,,,
8738,7,1,7,113.6190476,0,,,,,,,,,
8739,1,1,1,0,0,,,,,,,,,
8740,3,3,3,120.3333333,0,,,,,,,,,
8741,2,2,2,12.5,0,,,,,,,,,
8742,1,3,1,0,1,,,,,,,,,
8743,1,1,1,0,0,,,,,,,,,
8744,1,2,1,0,1,,,,,,,,,
8745,6,3,6,265.2,0,,,,,,,,,
8746,15,4,15,124.2857143,0,,,,,,,,,
8747,3,4,3,108.3333333,0,,,,,,,,,
8748,7,1,7,278.1428571,0,,,,,,,,,
8749,2,1,2,12.5,0,,,,,,,,,
8750,4,3,4,22.91666667,0,,,,,,,,,
8751,5,1,5,80.2,0,,,,,,,,,
8752,4,2,4,8.333333333,0,,,,,,,,,
8753,3,1,3,58.33333333,0,,,,,,,,,
8754,3,3,3,972,0,,,,,,,,,
8755,11,1,11,184.2181818,0,,,,,,,,,
8756,3,2,3,108.3333333,0,,,,,,,,,
8757,5,3,5,116.5,0,,,,,,,,,
8758,2,4,2,0,1,,,,,,,,,
8759,2,3,2,112.5,0,,,,,,,,,
8760,6,3,6,219.4666667,0,,,,,,,,,
8761,2,3,2,200,0,,,,,,,,,
8762,1,2,1,0,1,,,,,,,,,
8763,16,4,16,198.8958333,0,,,,,,,,,
8764,5,2,5,94.3,0,,,,,,,,,
8765,11,3,11,81,0,,,,,,,,,
8766,1,1,1,0,0,,,,,,,,,
8767,1,1,1,0,0,,,,,,,,,
8768,93,4,93,170.0750351,0,,,,,,,,,
8769,3,3,3,337,0,,,,,,,,,
8770,2,1,2,112.5,0,,,,,,,,,
8771,3,1,3,160.3333333,0,,,,,,,,,
8772,15,1,15,272.0952381,0,,,,,,,,,
8773,10,3,10,271.1111111,0,,,,,,,,,
8774,3,1,3,75,0,,,,,,,,,
8775,1,1,1,0,0,,,,,,,,,
8776,1,1,1,0,0,,,,,,,,,
8777,1,1,1,0,0,,,,,,,,,
8778,1,1,1,0,0,,,,,,,,,
8779,7,3,7,28.57142857,0,,,,,,,,,
8780,11,3,11,86.36363636,0,,,,,,,,,
8781,29,3,29,104.6133005,0,,,,,,,,,
8782,1,2,1,0,1,,,,,,,,,
8783,1,1,1,0,0,,,,,,,,,
8784,5,2,5,45,0,,,,,,,,,
8785,17,3,17,264.6102941,0,,,,,,,,,
8786,16,4,16,162.5625,0,,,,,,,,,
8787,1,1,1,0,0,,,,,,,,,
8788,4,1,4,288.6666667,0,,,,,,,,,
8789,12,2,12,194.3333333,0,,,,,,,,,
8790,121,5,121,95.61101928,0,,,,,,,,,
8791,4,2,4,20.91666667,0,,,,,,,,,
8792,1,1,1,0,0,,,,,,,,,
8793,3,2,3,160.3333333,0,,,,,,,,,
8794,1,2,1,0,1,,,,,,,,,
8795,1,2,1,0,1,,,,,,,,,
8796,10,2,10,151.1222222,0,,,,,,,,,
8797,2,2,2,0,1,,,,,,,,,
8798,2,1,2,0,0,,,,,,,,,
8799,8,2,8,99.26785714,0,,,,,,,,,
8800,3,4,3,133,0,,,,,,,,,
8801,1,2,1,0,1,,,,,,,,,
8802,7,5,7,136.9047619,0,,,,,,,,,
8803,2,2,2,0,1,,,,,,,,,
8804,3,2,3,20.33333333,0,,,,,,,,,
8805,1,1,1,0,0,,,,,,,,,
8806,1,2,1,0,1,,,,,,,,,
8807,5,2,5,94.3,0,,,,,,,,,
8808,4,2,4,111.5833333,0,,,,,,,,,
8809,2,4,2,112.5,0,,,,,,,,,
8810,11,5,11,107.3636364,0,,,,,,,,,
8811,6,1,6,87.6,0,,,,,,,,,
8812,2,1,2,98,0,,,,,,,,,
8813,17,2,17,153.9926471,0,,,,,,,,,
8814,10,4,10,73.33333333,0,,,,,,,,,
8815,13,3,13,160.7692308,0,,,,,,,,,
8816,3,1,3,50.33333333,0,,,,,,,,,
8817,12,3,12,178.2045455,0,,,,,,,,,
8818,6,2,6,151.7666667,0,,,,,,,,,
8819,4,4,4,41.66666667,0,,,,,,,,,
8820,1,1,1,0,0,,,,,,,,,
8821,4,2,4,49,0,,,,,,,,,
8822,12,5,12,61.17424242,0,,,,,,,,,
8823,3,1,3,50.33333333,0,,,,,,,,,
8824,3,1,3,192,0,,,,,,,,,
8825,1,1,1,0,0,,,,,,,,,
8826,9,3,9,292.5,0,,,,,,,,,
8827,16,2,16,181.5833333,0,,,,,,,,,
8828,7,2,7,174.5714286,0,,,,,,,,,
8829,1,1,1,0,0,,,,,,,,,
